Product Type,Product Name,Texture,Color,Width,Length,Thickness,Exposure,HardieZone,SKU,URL,Warranty Substrate,Warranty Finish,Fire Rating,Review Count,Rating
HardiePlank Lap Siding,"HardiePlank Select Cedarmill 8-1/4"" in Arctic White",Select Cedarmill,Arctic White,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-CED-ARC-81/4,/products/james-hardie/hardieplank/select-cedarmill/8-1/4/arctic-white,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Select Cedarmill 8-1/4"" in Cobble Stone",Select Cedarmill,Cobble Stone,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-CED-COB-81/4,/products/james-hardie/hardieplank/select-cedarmill/8-1/4/cobble-stone,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Select Cedarmill 8-1/4"" in Navajo Beige",Select Cedarmill,Navajo Beige,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-CED-NAV-81/4,/products/james-hardie/hardieplank/select-cedarmill/8-1/4/navajo-beige,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Select Cedarmill 8-1/4"" in Monterey Taupe",Select Cedarmill,Monterey Taupe,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-CED-MON-81/4,/products/james-hardie/hardieplank/select-cedarmill/8-1/4/monterey-taupe,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Select Cedarmill 8-1/4"" in Khaki Brown",Select Cedarmill,Khaki Brown,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-CED-KHA-81/4,/products/james-hardie/hardieplank/select-cedarmill/8-1/4/khaki-brown,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Select Cedarmill 8-1/4"" in Timber Bark",Select Cedarmill,Timber Bark,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-CED-TIM-81/4,/products/james-hardie/hardieplank/select-cedarmill/8-1/4/timber-bark,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Select Cedarmill 8-1/4"" in Pearl Gray",Select Cedarmill,Pearl Gray,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-CED-PEA-81/4,/products/james-hardie/hardieplank/select-cedarmill/8-1/4/pearl-gray,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Select Cedarmill 8-1/4"" in Light Mist",Select Cedarmill,Light Mist,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-CED-LIG-81/4,/products/james-hardie/hardieplank/select-cedarmill/8-1/4/light-mist,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Select Cedarmill 8-1/4"" in Gray Slate",Select Cedarmill,Gray Slate,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-CED-GRA-81/4,/products/james-hardie/hardieplank/select-cedarmill/8-1/4/gray-slate,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Select Cedarmill 8-1/4"" in Night Gray",Select Cedarmill,Night Gray,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-CED-NIG-81/4,/products/james-hardie/hardieplank/select-cedarmill/8-1/4/night-gray,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Select Cedarmill 8-1/4"" in Boothbay Blue",Select Cedarmill,Boothbay Blue,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-CED-BOO-81/4,/products/james-hardie/hardieplank/select-cedarmill/8-1/4/boothbay-blue,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Select Cedarmill 8-1/4"" in Evening Blue",Select Cedarmill,Evening Blue,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-CED-EVE-81/4,/products/james-hardie/hardieplank/select-cedarmill/8-1/4/evening-blue,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Select Cedarmill 8-1/4"" in Aged Pewter",Select Cedarmill,Aged Pewter,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-CED-AGE-81/4,/products/james-hardie/hardieplank/select-cedarmill/8-1/4/aged-pewter,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Select Cedarmill 8-1/4"" in Iron Gray",Select Cedarmill,Iron Gray,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-CED-IRO-81/4,/products/james-hardie/hardieplank/select-cedarmill/8-1/4/iron-gray,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Select Cedarmill 8-1/4"" in Mountain Sage",Select Cedarmill,Mountain Sage,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-CED-MOU-81/4,/products/james-hardie/hardieplank/select-cedarmill/8-1/4/mountain-sage,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Beaded 8-1/4"" in Arctic White",Beaded,Arctic White,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-BEA-ARC-81/4,/products/james-hardie/hardieplank/beaded/8-1/4/arctic-white,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Beaded 8-1/4"" in Cobble Stone",Beaded,Cobble Stone,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-BEA-COB-81/4,/products/james-hardie/hardieplank/beaded/8-1/4/cobble-stone,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Beaded 8-1/4"" in Navajo Beige",Beaded,Navajo Beige,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-BEA-NAV-81/4,/products/james-hardie/hardieplank/beaded/8-1/4/navajo-beige,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Beaded 8-1/4"" in Monterey Taupe",Beaded,Monterey Taupe,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-BEA-MON-81/4,/products/james-hardie/hardieplank/beaded/8-1/4/monterey-taupe,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Beaded 8-1/4"" in Khaki Brown",Beaded,Khaki Brown,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-BEA-KHA-81/4,/products/james-hardie/hardieplank/beaded/8-1/4/khaki-brown,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Beaded 8-1/4"" in Timber Bark",Beaded,Timber Bark,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-BEA-TIM-81/4,/products/james-hardie/hardieplank/beaded/8-1/4/timber-bark,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Beaded 8-1/4"" in Pearl Gray",Beaded,Pearl Gray,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-BEA-PEA-81/4,/products/james-hardie/hardieplank/beaded/8-1/4/pearl-gray,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Beaded 8-1/4"" in Light Mist",Beaded,Light Mist,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-BEA-LIG-81/4,/products/james-hardie/hardieplank/beaded/8-1/4/light-mist,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Beaded 8-1/4"" in Gray Slate",Beaded,Gray Slate,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-BEA-GRA-81/4,/products/james-hardie/hardieplank/beaded/8-1/4/gray-slate,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Beaded 8-1/4"" in Night Gray",Beaded,Night Gray,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-BEA-NIG-81/4,/products/james-hardie/hardieplank/beaded/8-1/4/night-gray,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Beaded 8-1/4"" in Boothbay Blue",Beaded,Boothbay Blue,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-BEA-BOO-81/4,/products/james-hardie/hardieplank/beaded/8-1/4/boothbay-blue,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Beaded 8-1/4"" in Evening Blue",Beaded,Evening Blue,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-BEA-EVE-81/4,/products/james-hardie/hardieplank/beaded/8-1/4/evening-blue,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Beaded 8-1/4"" in Aged Pewter",Beaded,Aged Pewter,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-BEA-AGE-81/4,/products/james-hardie/hardieplank/beaded/8-1/4/aged-pewter,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Beaded 8-1/4"" in Iron Gray",Beaded,Iron Gray,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-BEA-IRO-81/4,/products/james-hardie/hardieplank/beaded/8-1/4/iron-gray,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Beaded 8-1/4"" in Mountain Sage",Beaded,Mountain Sage,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-BEA-MOU-81/4,/products/james-hardie/hardieplank/beaded/8-1/4/mountain-sage,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Roughsawn 8-1/4"" in Arctic White",Colonial Roughsawn,Arctic White,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-ROU-ARC-81/4,/products/james-hardie/hardieplank/colonial-roughsawn/8-1/4/arctic-white,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Roughsawn 8-1/4"" in Cobble Stone",Colonial Roughsawn,Cobble Stone,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-ROU-COB-81/4,/products/james-hardie/hardieplank/colonial-roughsawn/8-1/4/cobble-stone,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Roughsawn 8-1/4"" in Navajo Beige",Colonial Roughsawn,Navajo Beige,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-ROU-NAV-81/4,/products/james-hardie/hardieplank/colonial-roughsawn/8-1/4/navajo-beige,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Roughsawn 8-1/4"" in Monterey Taupe",Colonial Roughsawn,Monterey Taupe,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-ROU-MON-81/4,/products/james-hardie/hardieplank/colonial-roughsawn/8-1/4/monterey-taupe,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Roughsawn 8-1/4"" in Khaki Brown",Colonial Roughsawn,Khaki Brown,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-ROU-KHA-81/4,/products/james-hardie/hardieplank/colonial-roughsawn/8-1/4/khaki-brown,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Roughsawn 8-1/4"" in Timber Bark",Colonial Roughsawn,Timber Bark,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-ROU-TIM-81/4,/products/james-hardie/hardieplank/colonial-roughsawn/8-1/4/timber-bark,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Roughsawn 8-1/4"" in Pearl Gray",Colonial Roughsawn,Pearl Gray,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-ROU-PEA-81/4,/products/james-hardie/hardieplank/colonial-roughsawn/8-1/4/pearl-gray,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Roughsawn 8-1/4"" in Light Mist",Colonial Roughsawn,Light Mist,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-ROU-LIG-81/4,/products/james-hardie/hardieplank/colonial-roughsawn/8-1/4/light-mist,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Roughsawn 8-1/4"" in Gray Slate",Colonial Roughsawn,Gray Slate,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-ROU-GRA-81/4,/products/james-hardie/hardieplank/colonial-roughsawn/8-1/4/gray-slate,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Roughsawn 8-1/4"" in Night Gray",Colonial Roughsawn,Night Gray,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-ROU-NIG-81/4,/products/james-hardie/hardieplank/colonial-roughsawn/8-1/4/night-gray,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Roughsawn 8-1/4"" in Boothbay Blue",Colonial Roughsawn,Boothbay Blue,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-ROU-BOO-81/4,/products/james-hardie/hardieplank/colonial-roughsawn/8-1/4/boothbay-blue,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Roughsawn 8-1/4"" in Evening Blue",Colonial Roughsawn,Evening Blue,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-ROU-EVE-81/4,/products/james-hardie/hardieplank/colonial-roughsawn/8-1/4/evening-blue,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Roughsawn 8-1/4"" in Aged Pewter",Colonial Roughsawn,Aged Pewter,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-ROU-AGE-81/4,/products/james-hardie/hardieplank/colonial-roughsawn/8-1/4/aged-pewter,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Roughsawn 8-1/4"" in Iron Gray",Colonial Roughsawn,Iron Gray,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-ROU-IRO-81/4,/products/james-hardie/hardieplank/colonial-roughsawn/8-1/4/iron-gray,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Roughsawn 8-1/4"" in Mountain Sage",Colonial Roughsawn,Mountain Sage,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-ROU-MOU-81/4,/products/james-hardie/hardieplank/colonial-roughsawn/8-1/4/mountain-sage,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Smooth 8-1/4"" in Arctic White",Colonial Smooth,Arctic White,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-COL-ARC-81/4,/products/james-hardie/hardieplank/colonial-smooth/8-1/4/arctic-white,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Smooth 8-1/4"" in Cobble Stone",Colonial Smooth,Cobble Stone,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-COL-COB-81/4,/products/james-hardie/hardieplank/colonial-smooth/8-1/4/cobble-stone,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Smooth 8-1/4"" in Navajo Beige",Colonial Smooth,Navajo Beige,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-COL-NAV-81/4,/products/james-hardie/hardieplank/colonial-smooth/8-1/4/navajo-beige,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Smooth 8-1/4"" in Monterey Taupe",Colonial Smooth,Monterey Taupe,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-COL-MON-81/4,/products/james-hardie/hardieplank/colonial-smooth/8-1/4/monterey-taupe,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Smooth 8-1/4"" in Khaki Brown",Colonial Smooth,Khaki Brown,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-COL-KHA-81/4,/products/james-hardie/hardieplank/colonial-smooth/8-1/4/khaki-brown,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Smooth 8-1/4"" in Timber Bark",Colonial Smooth,Timber Bark,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-COL-TIM-81/4,/products/james-hardie/hardieplank/colonial-smooth/8-1/4/timber-bark,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Smooth 8-1/4"" in Pearl Gray",Colonial Smooth,Pearl Gray,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-COL-PEA-81/4,/products/james-hardie/hardieplank/colonial-smooth/8-1/4/pearl-gray,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Smooth 8-1/4"" in Light Mist",Colonial Smooth,Light Mist,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-COL-LIG-81/4,/products/james-hardie/hardieplank/colonial-smooth/8-1/4/light-mist,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Smooth 8-1/4"" in Gray Slate",Colonial Smooth,Gray Slate,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-COL-GRA-81/4,/products/james-hardie/hardieplank/colonial-smooth/8-1/4/gray-slate,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Smooth 8-1/4"" in Night Gray",Colonial Smooth,Night Gray,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-COL-NIG-81/4,/products/james-hardie/hardieplank/colonial-smooth/8-1/4/night-gray,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Smooth 8-1/4"" in Boothbay Blue",Colonial Smooth,Boothbay Blue,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-COL-BOO-81/4,/products/james-hardie/hardieplank/colonial-smooth/8-1/4/boothbay-blue,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Smooth 8-1/4"" in Evening Blue",Colonial Smooth,Evening Blue,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-COL-EVE-81/4,/products/james-hardie/hardieplank/colonial-smooth/8-1/4/evening-blue,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Smooth 8-1/4"" in Aged Pewter",Colonial Smooth,Aged Pewter,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-COL-AGE-81/4,/products/james-hardie/hardieplank/colonial-smooth/8-1/4/aged-pewter,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Smooth 8-1/4"" in Iron Gray",Colonial Smooth,Iron Gray,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-COL-IRO-81/4,/products/james-hardie/hardieplank/colonial-smooth/8-1/4/iron-gray,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Colonial Smooth 8-1/4"" in Mountain Sage",Colonial Smooth,Mountain Sage,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-COL-MOU-81/4,/products/james-hardie/hardieplank/colonial-smooth/8-1/4/mountain-sage,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Rustic Cedar 8-1/4"" in Arctic White",Rustic Cedar,Arctic White,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-RUS-ARC-81/4,/products/james-hardie/hardieplank/rustic-cedar/8-1/4/arctic-white,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Rustic Cedar 8-1/4"" in Cobble Stone",Rustic Cedar,Cobble Stone,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-RUS-COB-81/4,/products/james-hardie/hardieplank/rustic-cedar/8-1/4/cobble-stone,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Rustic Cedar 8-1/4"" in Navajo Beige",Rustic Cedar,Navajo Beige,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-RUS-NAV-81/4,/products/james-hardie/hardieplank/rustic-cedar/8-1/4/navajo-beige,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Rustic Cedar 8-1/4"" in Monterey Taupe",Rustic Cedar,Monterey Taupe,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-RUS-MON-81/4,/products/james-hardie/hardieplank/rustic-cedar/8-1/4/monterey-taupe,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Rustic Cedar 8-1/4"" in Khaki Brown",Rustic Cedar,Khaki Brown,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-RUS-KHA-81/4,/products/james-hardie/hardieplank/rustic-cedar/8-1/4/khaki-brown,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Rustic Cedar 8-1/4"" in Timber Bark",Rustic Cedar,Timber Bark,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-RUS-TIM-81/4,/products/james-hardie/hardieplank/rustic-cedar/8-1/4/timber-bark,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Rustic Cedar 8-1/4"" in Pearl Gray",Rustic Cedar,Pearl Gray,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-RUS-PEA-81/4,/products/james-hardie/hardieplank/rustic-cedar/8-1/4/pearl-gray,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Rustic Cedar 8-1/4"" in Light Mist",Rustic Cedar,Light Mist,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-RUS-LIG-81/4,/products/james-hardie/hardieplank/rustic-cedar/8-1/4/light-mist,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Rustic Cedar 8-1/4"" in Gray Slate",Rustic Cedar,Gray Slate,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-RUS-GRA-81/4,/products/james-hardie/hardieplank/rustic-cedar/8-1/4/gray-slate,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Rustic Cedar 8-1/4"" in Night Gray",Rustic Cedar,Night Gray,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-RUS-NIG-81/4,/products/james-hardie/hardieplank/rustic-cedar/8-1/4/night-gray,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Rustic Cedar 8-1/4"" in Boothbay Blue",Rustic Cedar,Boothbay Blue,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-RUS-BOO-81/4,/products/james-hardie/hardieplank/rustic-cedar/8-1/4/boothbay-blue,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Rustic Cedar 8-1/4"" in Evening Blue",Rustic Cedar,Evening Blue,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-RUS-EVE-81/4,/products/james-hardie/hardieplank/rustic-cedar/8-1/4/evening-blue,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Rustic Cedar 8-1/4"" in Aged Pewter",Rustic Cedar,Aged Pewter,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-RUS-AGE-81/4,/products/james-hardie/hardieplank/rustic-cedar/8-1/4/aged-pewter,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Rustic Cedar 8-1/4"" in Iron Gray",Rustic Cedar,Iron Gray,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-RUS-IRO-81/4,/products/james-hardie/hardieplank/rustic-cedar/8-1/4/iron-gray,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Rustic Cedar 8-1/4"" in Mountain Sage",Rustic Cedar,Mountain Sage,8-1/4,"144""","0.3125""","7.0""",HZ5,JH-HARD-RUS-MOU-81/4,/products/james-hardie/hardieplank/rustic-cedar/8-1/4/mountain-sage,30 years,15 years,Class A,180,4.8
HardiePlank Lap Siding,"HardiePlank Smooth 9-1/4"" in Arctic White",Smooth,Arctic White,9-1/4,"144""","0.3125""","8.0""",HZ5,JH-HARD-SMO-ARC-91/4,/products/james-hardie/hardieplank/smooth/9-1/4/arctic-white,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Smooth 9-1/4"" in Cobble Stone",Smooth,Cobble Stone,9-1/4,"144""","0.3125""","8.0""",HZ5,JH-HARD-SMO-COB-91/4,/products/james-hardie/hardieplank/smooth/9-1/4/cobble-stone,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Smooth 9-1/4"" in Navajo Beige",Smooth,Navajo Beige,9-1/4,"144""","0.3125""","8.0""",HZ5,JH-HARD-SMO-NAV-91/4,/products/james-hardie/hardieplank/smooth/9-1/4/navajo-beige,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Smooth 9-1/4"" in Monterey Taupe",Smooth,Monterey Taupe,9-1/4,"144""","0.3125""","8.0""",HZ5,JH-HARD-SMO-MON-91/4,/products/james-hardie/hardieplank/smooth/9-1/4/monterey-taupe,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Smooth 9-1/4"" in Khaki Brown",Smooth,Khaki Brown,9-1/4,"144""","0.3125""","8.0""",HZ5,JH-HARD-SMO-KHA-91/4,/products/james-hardie/hardieplank/smooth/9-1/4/khaki-brown,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Smooth 9-1/4"" in Timber Bark",Smooth,Timber Bark,9-1/4,"144""","0.3125""","8.0""",HZ5,JH-HARD-SMO-TIM-91/4,/products/james-hardie/hardieplank/smooth/9-1/4/timber-bark,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Smooth 9-1/4"" in Pearl Gray",Smooth,Pearl Gray,9-1/4,"144""","0.3125""","8.0""",HZ5,JH-HARD-SMO-PEA-91/4,/products/james-hardie/hardieplank/smooth/9-1/4/pearl-gray,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Smooth 9-1/4"" in Light Mist",Smooth,Light Mist,9-1/4,"144""","0.3125""","8.0""",HZ5,JH-HARD-SMO-LIG-91/4,/products/james-hardie/hardieplank/smooth/9-1/4/light-mist,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Smooth 9-1/4"" in Gray Slate",Smooth,Gray Slate,9-1/4,"144""","0.3125""","8.0""",HZ5,JH-HARD-SMO-GRA-91/4,/products/james-hardie/hardieplank/smooth/9-1/4/gray-slate,30 years,15 years,Class A,250,4.8
HardiePlank Lap Siding,"HardiePlank Smooth 9-1/4"" in Night Gray",Smooth,Night Gray,9-1/4,"144""","0.3125""","8.0""",HZ5,JH-HARD-SMO-NIG-91/4,/products/james-hardie/hardieplank/smooth/9-1/4/night-gray,30 years,15 years,Class A,250,4.8
